mstar,sfr
9.725372,0.0
8.925385,0.0
8.317048,0.0
8.746887,0.0
8.777062,0.0
9.62982,0.0
9.702896,0.0
9.277763,0.0
9.139151,0.0
9.782303,0.0
8.156408,0.0123786265
9.588955,0.0
8.838532,0.0
9.26315,0.0
8.972308,0.0
8.861307,0.0
8.956534,0.0
9.561756,0.0
9.52774,0.0
9.652552,0.0
8.858842,0.0
8.183242,0.0
9.668866,0.0
8.632462,0.0
9.432439,0.0
9.078207,0.0
8.420445,0.0
9.534869,0.0
9.361385,0.0
8.534987,0.0
9.492006,0.0
9.5332365,0.0
8.554989,0.0
8.603716,0.0
8.529734,0.0
9.258663,0.0
9.324382,0.0
8.193235,0.0
8.416964,0.0
8.5798855,0.0
8.741474,0.0
8.566885,0.0
9.56255,0.0
9.011686,0.0
8.941676,0.0
8.224623,0.0
9.469838,0.0
8.352299,0.0
9.429783,0.0
8.67369,0.0
8.6504135,0.0
8.114803,0.0
8.552818,0.0
9.374089,0.0
8.18084,0.0
8.045603,0.0
8.979346,0.0
8.528851,0.0
8.568255,0.0
8.035128,0.0
8.747769,0.0
8.672586,0.0
8.571975,0.0
8.350179,0.0
8.511978,0.0
8.813542,0.0
8.972343,0.0
9.300337,0.0
8.694005,0.0
8.533664,0.0
8.1293545,0.0
8.524403,0.0
8.38938,0.0
9.228178,0.0
8.275218,0.0
8.440476,0.0
8.76875,0.0
8.432042,0.0
8.682206,0.0
8.308391,0.0
8.394762,0.0
8.101285,0.0
8.1020355,0.0
9.29338,0.0
8.041074,0.0
8.659615,0.0
9.30955,0.0
8.109343,0.0
8.784669,0.0
8.786124,0.0
9.136081,0.0
8.250537,0.0
9.219291,0.0
8.144165,0.0
9.071114,0.0
8.708784,0.0
9.183065,0.0
8.013587,0.0
9.093581,0.0
8.440858,0.0
8.100671,0.0
8.356649,0.0
9.126316,0.0
8.028937,0.0
8.052363,0.0
9.06215,0.0
8.459351,0.0
8.16996,0.0
9.01449,0.0
8.720643,0.0
8.747833,0.0
8.9511,0.0
8.582054,0.0
8.355169,0.0
8.804382,0.0
8.932555,0.0
8.761818,0.0
8.371719,0.0
8.619539,0.0
8.578861,0.0
8.158054,0.0
8.285979,0.0
8.855028,0.0
8.396204,0.0
8.789606,0.0
8.401473,0.0
8.77881,0.0
8.394206,0.0
8.32496,0.0
8.769489,0.0
8.713816,0.0
8.163775,0.0
8.23355,0.0
8.339501,0.0
8.38566,0.0
8.60753,0.0
8.010633,0.0
8.197025,0.0
8.471001,0.0
8.528488,0.0
8.503657,0.0
8.498531,0.0
8.258912,0.0
8.320115,0.0
8.24667,0.0
8.187712,0.0
8.159526,0.0
8.064596,0.0
11.5561905,13.413049
11.530769,1.1505224
11.231902,0.39104086
10.901496,0.12155803
10.990582,0.85236245
11.168538,0.9154608
11.167358,5.42294
11.01295,0.0
10.43625,0.0
11.035955,0.0
10.854439,0.14852995
10.473925,0.0
10.692655,2.061369
10.6595745,0.0
10.275336,0.2832456
10.291101,0.8123965
9.919439,0.7114599
10.36481,0.0
10.284725,1.8966104
10.489031,0.0
10.458053,0.0
10.11561,0.8335217
10.396437,0.0
10.407524,0.0
10.422207,0.15038183
10.1287985,0.1654986
9.7509775,0.4002058
10.211849,0.0
9.77341,0.1221077
10.331211,0.0
9.701515,0.44687214
9.830639,0.7363965
10.010261,0.12663697
10.287892,0.0
10.1869,0.26449683
10.02011,0.03101286
9.253965,1.0081544
9.841778,0.1238589
9.691824,0.07176916
9.16385,0.36226618
9.687204,0.22512281
9.658994,0.0
9.142666,0.10920046
9.840445,0.07241027
9.26462,0.055846013
9.26781,0.08844976
9.688831,0.08975595
9.763808,0.07510015
10.020802,0.0
9.122629,0.10503156
8.837975,0.10106488
9.207249,0.053873174
9.988146,0.0
9.258247,0.05101912
9.10951,0.21126531
9.904243,0.0
9.461304,0.0
8.912237,0.0
9.343452,0.0
9.212811,0.31603533
9.602337,0.0
8.816215,0.06793483
9.903889,0.0
9.466686,0.0
9.06635,0.0007594761
8.76092,0.12450652
8.520318,0.049767334
9.277142,0.024325553
9.32384,0.0
9.886758,13.785529
8.73858,0.05514945
9.008416,0.016176281
9.3781595,0.0
9.007326,0.0
9.294576,0.0
9.793884,1.1385542
9.365813,0.0
8.924149,0.0
8.914637,0.0
9.146184,0.09097482
8.306021,0.0
8.527957,0.0
8.949015,0.0
8.556563,0.0
9.213137,0.0
8.623657,0.0
9.776453,1.9259093
8.559677,0.0
8.956279,0.0
8.2069025,0.0
8.493502,0.0
9.379229,0.03335611
8.753742,0.0
8.860737,0.0
8.596746,0.0
8.425982,0.0
8.526604,0.0
8.047376,0.0
9.147332,0.0
8.771396,0.0
9.114254,0.0
9.726359,0.0
8.403926,0.0
9.679337,0.50642914
8.241575,0.0
8.607884,0.0
8.743904,0.0
8.945901,9.610067
8.466594,0.0
8.778668,0.0
8.210295,0.0
9.576755,4.3637805
8.583152,0.035624508
8.5894,0.0
9.346236,0.0
8.321591,0.0
8.686794,0.0
8.796015,0.0
8.060393,0.0
8.799916,0.0
8.0549,0.0
8.404858,0.0
8.348072,0.0
8.291403,0.0
8.217216,0.0
8.117338,0.0
9.245661,0.0
8.613498,0.0
8.677217,0.0
8.332222,0.0
8.838186,0.0
8.935804,0.0
9.185186,0.0
8.496448,0.0
9.028279,0.0
8.4344635,0.0
9.000363,0.0
8.2259035,0.0
8.422598,0.0
8.064733,0.0
8.563304,0.0
8.84006,0.0
9.371787,0.0
8.328658,0.0
8.576572,0.0
8.914634,0.0
8.192627,0.0
8.820993,0.0
8.5331955,0.0
9.392402,0.0
8.191093,0.0
8.11979,0.0
9.229871,0.24231407
8.07675,0.0
8.12726,0.0
8.306145,0.0
8.368841,0.0
8.610487,0.0
8.567494,3.3506508
8.399488,0.0
9.189356,0.0
8.140619,0.0
8.289125,0.0
8.40723,0.0
9.217915,0.0
8.04559,0.0
8.356133,0.0
8.807704,0.0
9.148325,0.0
8.081666,0.0
9.017594,0.0
9.076564,0.0
9.121746,0.0
8.96403,0.0
8.508596,0.0
8.266797,0.0
9.11018,0.0
8.289991,0.0
8.539372,0.0
8.970779,0.0
9.116078,0.0
9.072765,0.0
8.186081,0.0
9.052496,0.0
9.041211,0.0
9.02941,0.0
8.984004,0.0
8.123138,0.74983966
8.087497,0.0
8.638795,0.0
8.426564,1.3231694
9.009027,0.0
8.496896,0.0
8.515006,0.0
8.947629,0.0
8.988304,0.0
8.982959,0.0
8.47843,0.0
8.953044,0.0
8.338535,0.0
8.8938875,0.0
8.678694,0.0
8.874906,0.0
8.279821,0.45339897
8.350965,0.0
8.109922,0.0
8.035707,0.0
8.031901,0.0
8.312155,0.0
8.735134,0.0
8.351449,0.0
8.102028,0.0
8.036953,0.0
8.705967,0.0
8.660234,0.0
8.01295,0.0
8.675823,0.0
8.135771,0.0
8.263743,0.0
8.61523,0.0
8.600492,0.0
8.029675,0.0
8.17802,0.0
8.374991,0.0
8.094111,0.0
8.555907,0.0
8.508071,0.0
8.503907,0.0
8.504833,0.0
8.490513,0.0
8.046676,0.0
8.472079,0.0
8.206542,0.0
8.451683,0.0
8.438684,0.0
8.414738,0.0
8.340782,0.0
8.307623,0.0
8.174313,0.0
8.235664,0.0
8.276331,0.0
8.13601,0.0
8.043115,0.0
8.072595,0.0
11.988277,3.4122758
11.626979,2.4621203
11.358946,3.087487
11.152129,0.0006067327
10.750742,0.2452955
10.608716,0.0
10.783185,0.0
10.535666,0.08897371
10.749979,0.0
10.743648,4.29607
10.991721,0.0
10.519674,0.0
10.708518,0.0
10.02762,0.6179238
10.3719015,0.0
10.513317,0.0
10.057015,0.11657834
9.677265,0.2611569
10.2566395,0.0
10.051063,0.064663425
10.198278,0.0
9.84238,0.0
10.12426,0.0
9.49196,0.027389027
9.549559,0.04899541
8.906361,0.11395836
9.827084,0.0
9.9399605,0.0
9.981115,0.0
9.780017,0.0
10.1645355,15.243139
10.134805,0.0
9.884045,0.0
9.206456,0.0
9.139181,0.0
10.017533,14.046252
9.805985,0.0
9.964473,0.0
9.231662,0.087470464
8.910376,0.0
9.916042,6.2463627
9.351602,0.0
9.30843,0.0
9.359283,0.0
9.822256,0.0
9.681118,0.0
9.186635,0.0
9.75812,0.0
9.84351,0.0
9.924453,0.0
9.747087,5.6735654
9.068742,0.0
9.24422,0.0
9.323513,0.0
9.677429,0.0
8.938115,0.0
8.341328,0.0
9.394691,0.0
8.849461,0.0
9.2718315,0.0
8.836778,0.0
9.613244,0.0
9.655614,0.0
9.448989,0.0
9.135091,0.0
8.365473,0.0
8.473835,0.0
9.612757,1.8697122
8.503358,0.0
9.584774,2.7665887
9.182021,0.0
9.581161,0.4912171
8.913121,0.0
8.676141,0.0
8.520752,0.0
8.821216,0.0
9.080712,0.0
8.035499,0.0
8.253867,0.0
9.560557,0.0
9.296802,0.0
8.395809,0.0
8.576738,0.0
9.521651,0.0
8.939548,0.0
8.592738,0.0
8.604949,0.0
9.471653,1.2858735
8.782072,0.0
9.420147,0.0
8.902463,0.0
8.3602085,0.0
8.578369,0.0
8.171051,0.0
9.065083,0.0
8.400317,0.0
8.568855,0.0
9.378436,0.0
9.472332,0.0
9.468618,0.38283265
9.164608,0.0
8.033272,0.0
8.936661,0.0
8.1668625,0.0
8.202938,0.0
8.56715,0.0
9.428896,0.0
9.434515,0.0
8.387675,0.0
8.014063,0.0
9.207981,0.0
9.27225,0.0
8.585127,0.0
8.307655,0.0
8.069444,0.0
8.874147,0.0
8.682115,0.0
8.628013,0.0
9.013832,0.0
8.833844,0.0
9.00576,0.0
9.309998,0.2781441
8.991101,0.0
8.413828,0.0
8.3600025,0.0
8.126736,0.0
8.139271,0.0
8.598262,0.0
8.702561,0.0
8.562972,0.0
8.143487,0.0
8.288134,0.0
8.236883,0.0
8.262877,0.0
8.985034,0.0
8.051386,0.0
8.124528,0.0
9.237564,0.0
8.315256,0.0
9.16081,0.0
8.11926,0.0
9.020499,0.0
8.261176,0.0
9.203437,0.0
9.152946,0.0
8.128429,0.0
8.8121195,0.0
8.071708,0.0
8.932962,0.0
8.280817,0.0
8.509015,0.0
8.4192,0.0
8.084724,0.0
9.099392,0.0
8.51875,0.0
9.001652,0.81336755
8.149256,0.0
9.106184,0.0
9.110876,0.0
8.314004,0.0
8.193879,0.0
8.587012,0.0
8.309383,0.0
8.858853,0.0
8.260109,0.0
8.690283,0.0
9.028521,0.0
9.068316,0.0
8.469045,0.3589711
8.973052,0.0
8.28103,0.0
8.171506,0.0
8.83586,0.0
8.170014,0.0
8.990014,0.0
8.546743,0.0
8.9807625,0.0
9.002091,0.0
8.89968,0.50042564
8.923108,0.0
8.325425,0.0
8.019569,0.0
8.836363,0.45114037
8.503557,0.0
8.238358,0.0
8.366451,0.0
8.116569,0.0
8.149118,0.0
8.491821,0.0
8.686261,0.0
8.011022,0.0
8.062539,0.0
8.422451,0.0
8.300111,0.0
8.218303,0.0
8.014687,0.0
8.32806,0.0
8.759224,0.009096291
8.316583,0.0
8.760625,0.0
8.180737,0.0
8.0202,0.0
8.715952,0.0
8.512407,0.0
8.207971,0.0
8.28163,0.0
8.627343,0.0
8.634925,0.0
8.62287,0.0
8.327688,0.0
8.555201,0.0
8.292798,0.0
8.146322,0.0
8.561453,0.0059920326
8.011833,0.0
8.360648,0.0
8.326051,0.0
8.218967,0.0
8.065601,0.0
8.102089,0.0
8.248352,0.0
8.206079,0.0
8.036721,0.0
8.012994,0.0
10.784699,0.0
10.958661,0.0
10.988966,0.0
10.84414,0.0
10.643937,0.0
10.165818,2.6444938
10.087351,1.4647932
10.377677,0.35642844
10.1040745,0.35115
10.493914,0.0
10.490246,0.0
10.404915,0.0
10.387647,0.0
9.344321,0.16187026
10.200373,0.0
10.136369,0.0
10.214414,0.0
10.292938,0.0
9.560551,0.22901845
9.336975,0.3271592
10.03238,0.0
9.910753,0.0
9.640432,0.32730666
10.14311,0.0
9.84715,0.0
9.576575,0.0
9.201461,0.31899282
9.272155,0.0
9.115171,0.0
9.927198,0.0
9.654981,0.0
8.718975,0.13352995
9.21336,0.058067206
9.4819765,0.0
8.80221,0.015433192
9.600454,0.0
9.789319,0.0
9.254372,0.0
8.902914,0.0
9.846013,0.0
9.651512,0.0
9.22229,0.0
9.099757,0.0
9.821609,0.0
9.672353,0.0
9.646876,0.0
8.649539,0.04924004
9.003111,0.0
8.87205,0.0
9.478497,0.0
9.438698,0.0
8.431701,0.016197905
8.498999,0.08082334
8.476233,0.0
9.475713,0.0
9.120587,0.0
9.152493,0.0
9.594483,0.0
9.508925,0.0
9.489219,0.0
9.174931,0.0
8.639132,0.0
9.225688,0.0
9.252256,0.0
9.277238,0.0
8.984941,0.0
9.016898,0.0
8.4304085,0.0
9.046852,0.0
9.442547,0.0
8.085043,0.0
9.244395,0.0
8.307632,0.0
9.298594,0.0
9.455502,0.0
9.064912,0.0
8.0691185,0.0
9.14471,0.0
8.583097,0.0
8.252787,0.0
8.568568,0.0
8.256224,0.0
8.73921,0.0
9.211404,0.0
8.73832,0.0
8.030561,0.0
8.136504,0.0
8.133417,0.0
9.225803,0.0
8.108229,0.0
8.353322,0.0
8.677462,0.0
8.384623,0.0
8.823617,0.0
8.491329,0.0
9.158922,0.0
8.206725,0.0
8.736011,0.0
9.127137,0.0
8.286777,0.0
9.08013,0.0
8.652147,0.0
9.117499,0.0
8.612201,0.0
8.08853,0.0
8.712013,0.0
8.971299,0.0
8.133226,0.0
8.549855,0.0
8.149341,0.0
8.036938,0.0
8.649771,0.0
8.319274,0.0
8.076032,0.0
8.210961,0.0
8.908746,0.0
8.061566,0.0
8.420619,0.0
8.529189,0.0
8.621265,0.0
8.5677395,0.0
8.801395,0.0
8.011854,0.0
8.674441,0.0
8.132255,0.0
8.455418,0.0
8.692822,0.0
8.163257,0.0
8.623031,0.0
8.0416765,0.0
8.478569,0.0
8.109825,0.0
8.346647,0.0
8.408231,0.0
8.473735,0.0
8.535882,0.0
8.44954,0.0
8.181565,0.0
8.316764,0.0
8.162777,0.0
8.077955,0.0
8.3016615,0.0
8.163462,0.0
8.025881,0.0
8.070126,0.0
8.217288,0.0
11.342833,0.0
10.933683,0.24207316
10.919552,2.5608935
10.264627,0.00080825866
10.825275,0.0
10.351025,6.1038074
10.576328,0.0
10.135894,2.426045
10.1389,1.5678769
10.080741,0.46967268
10.41564,0.0
10.475269,0.0
10.400029,0.0
10.26532,0.0
10.269907,0.0
10.260085,0.0
10.077183,0.0
10.181709,0.0
10.046044,0.09995614
10.257663,0.0
10.128921,0.0
10.115905,0.0
10.066953,0.0
10.094066,0.0
10.026918,0.0
8.557234,0.06384134
8.838469,0.37864357
9.425287,0.0
10.093206,0.0
9.605886,0.0
9.936201,0.0
9.512398,0.0
9.624923,0.83263046
9.205432,0.434796
9.299358,0.0
9.915281,0.0
9.375558,0.0
9.235278,0.0
9.54385,0.0
9.466368,0.0
9.510298,0.0
9.403,0.0
9.0486145,0.0
9.614739,0.0
9.461858,0.0
9.344128,0.0
8.9479065,0.0
9.012213,0.0
9.716769,0.0
8.753621,0.0
9.52836,0.0
9.53672,0.0
8.313088,0.0
9.228206,0.0
8.881497,0.0
8.576036,0.0
9.650375,0.88605833
9.42592,0.0
9.138739,0.0
8.7998705,0.0
9.259296,0.0
9.03227,0.0
8.575682,0.0
8.698568,0.0
8.382247,0.0
9.586763,0.0
8.726076,0.0
9.370552,0.0
8.67267,0.0
9.018246,0.0
8.668879,0.0
9.076268,0.0
9.35545,0.0
8.423587,0.0
8.869655,0.0
9.170222,0.0
8.501034,0.0
8.726361,0.0
9.159381,0.0
8.706394,0.0
8.715666,0.0
8.120102,0.0
8.649967,0.0
9.204141,0.6253628
8.458601,0.0
8.683409,0.0
8.8132105,0.0
9.200251,0.53787357
8.577593,0.0
8.299236,0.0
9.030436,0.0
8.49567,0.0
9.091099,0.27459502
8.289322,0.0
8.007044,0.0
8.088194,0.0
8.238188,0.0019509563
8.407711,0.0
8.667223,0.0
9.007358,0.0
8.176409,0.0
8.445595,0.0
8.825426,0.0
8.839977,0.0
8.826921,0.0
8.640682,0.0
8.700974,0.0
8.204328,0.0
8.489496,0.0
8.69952,0.0
8.206797,0.0
8.812188,0.0
8.355955,0.0
8.566631,0.0
8.761342,0.0
8.243166,0.0
8.210511,0.0
8.039914,0.0
8.066579,0.0
8.224557,0.0
8.720529,0.0
8.391321,0.0
8.48763,0.36156934
8.296003,0.0
8.306683,0.0
8.25533,0.0
8.423098,0.0
8.182341,0.0
8.385744,0.0
8.20969,0.0
8.050001,0.0
11.971052,32.36657
11.25116,2.7200933
11.273552,0.06717651
11.0462265,0.56201714
10.84785,0.43640962
10.486162,2.4169989
10.588365,0.0
10.450801,0.0
10.7451725,0.0
10.515339,0.0
10.298769,0.1085692
10.256012,0.31738657
10.493847,0.0
10.163627,0.47507843
10.348762,0.0
10.465149,0.0
10.05319,0.08901691
10.009071,0.5087459
10.232164,0.0
9.855448,0.058466837
10.280723,1.6769198
10.11681,0.0
9.8749695,0.57207644
10.379174,0.0
9.807854,0.018572936
10.348523,0.0
10.094084,0.0
9.661788,0.26869416
9.35342,0.36693418
9.590777,0.25902805
9.32662,0.14624159
9.931226,0.0
9.623783,0.0
9.49107,0.0
8.522018,0.059491716
9.412985,0.039386563
9.329041,0.0
8.795373,0.068696976
9.540378,0.0
9.733935,0.06887061
8.782852,0.008505879
9.123775,0.0
9.171012,0.0
9.809489,0.0
9.840408,0.0
8.552892,0.0
9.48239,0.0
8.454363,0.029397517
9.131504,0.0
8.906516,0.0
9.671515,0.0
8.548055,0.0
9.317365,0.0
9.752666,0.0
9.290105,0.0
9.408813,0.0
8.338788,0.0
8.770505,0.0
9.749457,1.1228107
8.916088,0.0
9.09049,0.0
8.294031,0.0
8.209825,0.013907882
8.58516,0.0
9.6987295,0.0
8.279114,0.0
9.257965,0.0
8.728757,0.0
8.041144,0.0
9.614541,0.0
8.10347,0.0
8.58312,0.0
9.657884,0.0020664288
9.174973,0.0
9.5924425,0.0
8.682214,0.0
9.456489,0.0
8.295008,0.0
9.527732,0.0
9.123198,0.0
9.533535,0.0
8.526264,0.0
9.50622,0.0
9.479836,0.0
8.845054,0.0
8.791251,0.0
9.486622,0.21060145
9.460398,1.1123793
9.333407,4.98394
8.767408,0.0
9.276584,0.0
8.334218,0.0
8.824776,0.0
9.437334,0.047457475
9.383587,0.0
8.572382,0.0
8.965967,0.0
9.365773,0.0
9.327251,0.7448175
9.3497925,0.0
9.291852,1.7768594
9.344738,0.0
9.36617,0.0
8.759078,0.0
8.573648,0.0
8.633304,0.0
8.179696,1.2754812
8.13812,1.929333
9.33474,0.0
8.839768,0.0
8.992615,6.126716
8.302447,1.2457995
8.970013,0.0
9.042202,0.0
9.232053,0.0
8.787129,0.0
9.063272,3.6768177
9.280995,0.0
9.248164,0.0
8.837875,0.0
8.051604,0.0
9.23263,0.0
9.188911,0.0
8.599551,0.0
9.133356,0.0
8.756504,0.0
8.030125,0.71616787
8.850537,0.0
9.205098,0.0
8.699668,0.0
8.466115,0.852745
9.123844,0.0
8.18297,0.0
9.00425,0.0
9.131493,0.0
8.200324,0.0
9.099652,0.0
8.053277,0.0
9.129154,0.0
8.728769,0.0
8.337646,0.0
8.000205,0.0
9.067195,0.0
8.03653,0.0
8.370335,0.0
8.421314,0.0
9.050735,0.0
8.216146,0.0
9.03119,0.0
8.291535,0.6635878
8.082539,0.0
8.393591,0.0
9.047341,0.0070371586
9.021326,0.0
8.206117,0.0
8.04965,0.0
8.969312,0.0
8.985592,0.0
8.379318,0.96347976
8.981616,0.0
8.368234,0.0
8.611723,0.0
8.981292,0.0
8.890509,0.0
8.192228,0.0
8.966334,0.0
8.909554,0.0
8.118685,0.26464486
8.534167,0.0
8.163681,0.05957835
8.111995,0.24687415
8.92359,0.0
8.839231,0.0
8.871115,0.0
8.87784,0.0
8.820565,0.0
8.131773,0.0
8.865735,0.0
8.598873,0.0
8.254367,0.0
8.236281,0.8188231
8.3533535,0.0
8.844657,0.0
