centrals_mstar,satellites_mstar
10.402011272474022,9.0240555
10.403374683073793,9.841982
10.40366637911685,9.839846
10.403751602482101,8.406821
10.404907779599743,9.425652
10.405240475916395,9.25048
10.41368059740139,9.760351
10.414781297664282,9.09979
10.417108910408919,9.258786
10.419364290356395,9.517013
10.420073040151724,9.403017
10.420807115678658,8.938605
10.425100619608253,9.581592
10.427411799448816,9.424132
10.429038195552707,9.726503
10.430090195544542,8.574138
10.431251988544116,8.357438
10.43152099899082,9.071797
10.43260745824988,9.684934
10.435727757453067,8.57869
10.43874777170386,9.07159
10.439801943263667,8.869412
10.44043378566958,8.557095
10.441685404270054,9.796757
10.443715711566986,9.033227
10.44409882222137,9.4615135
10.444253856943982,9.719337
10.445553272362316,9.198385
10.44597106057398,9.101283
10.446443131659208,9.158573
10.451190139347414,9.649151
10.451205364437172,9.563961
10.454388798932566,9.63827
10.455850586510802,9.431673
10.456972001677144,9.726365
10.457286564502294,9.332156
10.458628124817777,9.594526
10.460840493515082,9.68893
10.462234653068716,9.560169
10.46373728807506,9.776763
10.463823455415767,8.699276
10.464969220575357,9.46939
10.465514989726914,9.305213
10.465838775594452,9.205952
10.468917442724027,9.270956
10.46912485248818,9.442554
10.469324200562404,9.752327
10.469354779580339,9.214481
10.469465769289181,9.1372385
10.469554125860862,9.037954
10.469621807072304,9.446306
10.471392721512526,9.641054
10.47522520740453,9.276882
10.475243578678333,9.642296
10.47653595689827,9.742835
10.476796235628854,9.217569
10.477367760567327,9.7210045
10.47768728480734,9.466201
10.478498299504084,8.742587
10.48254942798844,8.593835
10.483841551025622,9.605875
10.483845514378787,8.630822
10.484562937330907,8.008363
10.484613120595093,8.836868
10.485221519292606,8.690496
10.485559256148928,8.487418
10.487884427950359,8.159652
10.487895263373161,9.66909
10.489106825833215,8.919339
10.489663476919656,9.499258
10.494299136727783,9.355907
10.494324897147902,9.635049
10.495966832387502,8.838541
10.497439630435398,9.59714
10.497520920077525,9.624218
10.499322882260351,8.064256
10.500948428368634,8.454519
10.501021492947606,9.402221
10.50105013669562,8.130378
10.501330784046777,9.239767
10.50182034977477,8.30124
10.502193474553572,9.386849
10.502211028300279,8.561363
10.502516878604439,8.977445
10.503884126280608,9.2771225
10.503961153215858,9.528949
10.504007755542553,9.128053
10.504097832812462,8.986321
10.50794827138791,8.460272
10.509865560224377,9.179658
10.512144971021216,8.7135515
10.51323081353564,8.655118
10.514712757716735,9.444799
10.515280398116143,9.399701
10.51538715636861,9.440476
10.51564666357307,8.889781
10.515963421529472,8.402522
10.516163769550765,8.8504
10.516245540505839,8.601533
10.516800114804068,8.873376
10.517137826305406,8.102532
10.521218349101638,8.924562
10.522771912649956,8.392159
10.524924325916345,9.159787
10.525332255848415,9.359142
10.526328207125156,9.390092
10.526343856666905,8.816993
10.52861016925836,8.452162
10.530200871200394,8.712845
10.533783498280178,8.924975
10.533793202275934,8.345612
10.534992189334623,8.284036
10.535160369438485,8.993275
10.535778046062683,9.358697
10.535854960248795,8.6995735
10.538523637062779,8.1081505
10.539046609510963,8.043431
10.540859090774857,8.933442
10.541109711655702,8.65926
10.542129308054303,8.462372
10.542177253360375,8.037599
10.543381823880669,9.018404
10.543863766796994,8.439649
10.54548360099814,9.222726
10.546223862196543,8.843253
10.547180243322488,8.894941
10.548130845373487,9.276011
10.548227577737421,8.52342
10.548523481315334,8.227228
10.549155217424792,8.227695
10.549274463819458,9.194901
10.549276362520015,8.750205
10.550151900384467,8.464769
10.550249001743563,9.138402
10.550471800660885,8.176448
10.550834422256813,9.169273
10.55128295710332,8.441081
10.552579797038721,8.300974
10.552838769455194,8.372426
10.55310763935133,8.242862
10.553896216537325,9.127558
10.554447791989563,8.459399
10.554937422884597,9.161963
10.555004118947913,9.0331545
10.555876102199216,8.161553
10.556418336275533,8.107043
10.557633840327432,8.819578
10.558514716738756,8.879723
10.559866065974214,9.233727
10.560479509439306,8.713513
10.561222459398596,8.491805
10.56127350576183,8.477054
10.561488833537883,8.40494
10.561894774383367,8.4703665
10.562252928431425,9.122416
10.562380816895882,8.172982
10.562987794244897,8.262509
10.56304185261105,9.18735
10.56430589331462,8.483638
10.565641198294927,8.145092
10.566948670662244,9.149125
10.567339814884225,8.166814
10.56750953929273,8.700703
10.567692267547796,8.196825
10.567695245501588,8.097302
10.568695674027431,8.074673
10.56889667137087,9.145943
10.569427513662802,8.074743
10.570325762259632,8.566215
10.570833427577048,8.230556
10.570901052311568,8.889031
10.571086504370498,8.641749
10.5724590038638,8.942215
10.57247724895114,8.514993
10.573261553490997,8.373351
10.573454571848659,8.075259
10.573653052860156,8.219754
10.574115727673513,8.583631
10.575253333767154,9.087777
10.57537058382665,9.151287
10.575461639069852,8.017065
10.575462248478383,8.464679
10.576001564661887,8.656229
10.576019702106704,8.14161
10.576182661673572,8.565191
10.578379456634448,9.083305
10.579113623647462,8.455167
10.579583519354948,8.851102
10.579938724120765,8.315028
10.580110510009995,8.388393
10.58026245955527,8.607891
10.580806485862585,9.045598
10.58172662189078,8.760764
10.583452149407526,8.481427
10.584016337780147,8.317374
10.584174811618293,8.99228
10.584177479569432,8.065309
10.584646067880657,8.349074
10.585274210957081,8.575731
10.58543099568357,8.264667
10.585759670671369,8.997865
10.586010068251928,8.29851
10.586351776865,8.239
10.587403830712697,8.709611
10.587755108220817,8.323474
10.588085936556514,8.9609165
10.588105865060216,8.596191
10.588424163057502,8.197318
10.588579617844019,8.914242
10.588843326064461,8.748592
10.590608940362662,8.855785
10.591999777948116,8.90682
10.592077050942112,8.655503
10.593239217757269,8.558447
10.594950574313515,8.037427
10.595067985122522,8.290313
10.595068140458173,8.871138
10.595857382194353,8.178522
10.596320203040108,8.546155
10.596431127717453,8.199741
10.59681919914465,8.847851
10.59688030552355,8.810271
10.597517194870521,8.208118
10.598491144140326,8.328535
10.598634987712634,8.567878
10.59934806994939,8.158411
10.599427968102038,8.404146
10.599547095939274,8.044833
10.599640407218727,8.800517
10.600184771554035,8.028983
10.60031144238811,8.80753
10.600446092761336,8.19594
10.600958111685774,8.116839
10.601019825982686,8.194076
10.601039131447926,8.398171
10.60109474477689,8.781781
10.601258670735447,8.731498
10.601826361767932,8.361263
10.602140915904853,8.751498
10.602149130244406,8.221616
10.602287566247945,8.22974
10.602819126173472,8.691959
10.603801329194722,8.329491
10.604481931648632,8.680646
10.605752238109622,8.0153055
10.605841725558033,8.493314
10.606053322972736,8.554954
10.60633285824512,8.630375
10.607052802540903,8.179678
10.607637007090123,8.583136
10.607726861425562,8.158393
10.608166735957358,8.330793
10.610018679247998,8.092303
10.610235227067104,8.585398
10.610273551498556,8.357236
10.610464298354652,8.152278
10.611498038865852,8.405236
10.611861974319167,8.045797
10.612224559821975,8.197956
10.613274755060495,8.444501
10.613306519237563,8.3317995
10.614064780724583,8.094767
10.614364542740653,8.324948
10.614486736625189,8.400349
10.61451662989427,8.013207
10.61496671112461,8.341044
10.615006178150228,8.116009
10.615332422667219,8.2525015
10.616005345422078,8.076911
10.61663107544306,8.235529
10.618093238190845,8.09555
10.618287061025923,8.052684
10.618313160114356,8.052284
10.623232278618799,8.035591
10.623277515790635,11.583799
10.624669374214577,10.945415
10.624898826793498,10.901423
10.625339005784927,10.622446
10.626105743361185,10.843744
10.62612349531205,10.75121
10.626144464095189,10.620946
10.626537477558106,10.754234
10.626795149859086,10.561328
10.626986752276917,10.292826
10.627219888654716,10.632677
10.627737477833096,10.587058
10.627967043606144,10.599008
10.628222897924557,10.412251
10.628749463819723,10.490966
10.630125105051132,9.667829
10.630893852587295,10.253923
10.631301849862815,10.481408
10.631619546984757,10.460885
10.6318574176463,10.131982
10.632174031344203,10.1724205
10.6328033629387,10.079464
10.633281378643952,9.634116
10.633312388433275,9.725449
10.633671187012547,9.819833
10.63467420636677,10.361134
10.635474476074029,9.626824
10.636799593421967,10.296846
10.63705562186852,9.375042
10.637327918419821,9.981216
10.637538350183004,9.762752
10.637571099891431,10.178558
10.637631028984496,9.660893
10.637845888838347,9.588106
10.639945481877415,9.78736
10.639992127901708,9.712421
10.640918372016852,9.896828
10.642885293388204,9.642063
10.643047605363623,9.152321
10.643194597157384,9.708876
10.643469881687047,10.058389
10.643813134708317,9.364763
10.644300618809241,9.854828
10.645113054950915,9.127711
10.645905320689078,9.426011
10.64689629580114,9.95477
10.647679022302894,8.968883
10.647807843580457,9.639573
10.647928030846414,9.182967
10.64801250310439,9.233721
10.648226962000944,9.604865
10.648262694856609,9.954966
10.648554872414884,8.6644745
10.650404175547907,9.9602375
10.650545246945887,9.259592
10.650639838586182,9.115064
10.651528635471964,9.761747
10.652224427809312,9.829495
10.652368142497258,8.782055
10.652374949213783,9.835932
10.652519770857245,9.73542
10.652585496327553,8.716604
10.652745822022444,8.56033
10.652835312027277,8.698399
10.652919651036816,9.725372
10.653805732698245,8.925385
10.653847114807325,8.317048
10.653992429747133,8.746887
10.654404405325366,8.777062
10.654468355954789,9.62982
10.654655919502382,9.702896
10.655204464648058,9.277763
10.655661130117391,9.139151
10.656394580918482,9.782303
10.656788788410973,8.156408
10.65684177825649,9.588955
10.657144198538191,8.838532
10.658045394286406,9.26315
10.658343990274009,8.972308
10.65889597961712,8.861307
10.659166518138274,8.956534
10.659564445008092,9.561756
10.660171316114782,9.52774
10.66044974733873,9.652552
10.660781346104649,8.858842
10.660848136122798,8.183242
10.661333415357902,9.668866
10.661505741107538,8.632462
10.661548262050497,9.432439
10.661903961896188,9.078207
10.662624626961447,8.420445
10.662801524830629,9.534869
10.663150755470399,9.361385
10.663519475927266,8.534987
10.663703171738138,9.492006
10.663948100191012,9.5332365
10.664541798859025,8.554989
10.66487640660316,8.603716
10.665080782472137,8.529734
10.665769602581634,9.258663
10.665835167978722,9.324382
10.666289333287752,8.193235
10.666741312003184,8.416964
10.666764985093563,8.5798855
10.66781843072947,8.741474
10.668046343608186,8.566885
10.669405031773813,9.56255
10.669695005690727,9.011686
10.670367997015353,8.941676
10.670649073336627,8.224623
10.671416169845203,9.469838
10.671631589427188,8.352299
10.671741944460063,9.429783
10.672255068685672,8.67369
10.672650249479046,8.6504135
10.672786063649252,8.114803
10.672847007087373,8.552818
10.673632920464986,9.374089
10.674189228619257,8.18084
10.674279682367992,8.045603
10.674427215854527,8.979346
10.67488958324936,8.528851
10.675438185460221,8.568255
10.67568948811433,8.035128
10.67618192789909,8.747769
10.676424171184467,8.672586
10.67646525636265,8.571975
10.676717156175938,8.350179
10.677019719123468,8.511978
10.67814965022435,8.813542
10.6786256302846,8.972343
10.678738322280813,9.300337
10.679349866109513,8.694005
10.679718162672593,8.533664
10.680271490699424,8.1293545
10.68167782153539,8.524403
10.68292090602849,8.38938
10.683026463467789,9.228178
10.68338985042646,8.275218
10.68344121299068,8.440476
10.68404142885347,8.76875
10.684301622320161,8.432042
10.684616612772679,8.682206
10.684703120079387,8.308391
10.685671059749094,8.394762
10.685865252381396,8.101285
10.685914369798205,8.1020355
10.685914936868718,9.29338
10.685930089978768,8.041074
10.686564722461847,8.659615
10.686608822651309,9.30955
10.687345972393002,8.109343
10.688187468588062,8.784669
10.688951448126446,8.786124
10.689141115277955,9.136081
10.689616857748737,8.250537
10.689943437474142,9.219291
10.690595081950303,8.144165
10.691002077848813,9.071114
10.691222223094757,8.708784
10.69150272165569,9.183065
10.691769021371744,8.013587
10.691940187780405,9.093581
10.69243463128554,8.440858
10.692942337937717,8.100671
10.692950614385884,8.356649
10.692964253132377,9.126316
10.693149635607114,8.028937
10.693240283680002,8.052363
10.693791726197501,9.06215
10.69445545036016,8.459351
10.69511550918,8.16996
10.695499125419815,9.01449
10.696486956902284,8.720643
10.697600234344629,8.747833
10.697874407617872,8.9511
10.698699561256372,8.582054
10.69916672529517,8.355169
10.699348441052278,8.804382
10.699417221463628,8.932555
10.699939926342715,8.761818
10.700412583999364,8.371719
10.701644092992986,8.619539
10.701914268502433,8.578861
10.702009571949478,8.158054
10.702768156488043,8.285979
10.703177532512207,8.855028
10.703805128776336,8.396204
10.703888955412937,8.789606
10.703992348531685,8.401473
10.704012564887623,8.77881
10.704178641831854,8.394206
10.707177977300088,8.32496
10.707596046730727,8.769489
10.707713332506493,8.713816
10.707728133314681,8.163775
10.707945533214914,8.23355
10.708058054373467,8.339501
10.708634275663353,8.38566
10.708967751635393,8.60753
10.709976124326102,8.010633
10.710809741564042,8.197025
10.713226875442103,8.471001
10.71332789199342,8.528488
10.713401827722986,8.503657
10.713898763126224,8.498531
10.714971555293223,8.258912
10.715063506080407,8.320115
10.715616567630063,8.24667
10.715741913926431,8.187712
10.716352448568797,8.159526
10.716781325610663,8.064596
10.716862802235404,11.5561905
10.71729859072654,11.530769
10.717397463397097,11.231902
10.718396939983542,10.901496
10.718567221539978,10.990582
10.718802074798127,11.168538
10.718957862678023,11.167358
10.719315160640798,11.01295
10.719699941939185,10.43625
10.720794481046031,11.035955
10.72201477604309,10.854439
10.722171473565075,10.473925
10.722180167665421,10.692655
10.722439954008665,10.6595745
10.722719875300632,10.275336
10.724692787025232,10.291101
10.724837230701473,9.919439
10.72490370359003,10.36481
10.726062865098278,10.284725
10.726507083774461,10.489031
10.727423394871463,10.458053
10.727657915747965,10.11561
10.728031519228022,10.396437
10.728192492115209,10.407524
10.72918645123224,10.422207
10.730110962139259,10.1287985
10.730633320941509,9.7509775
10.732087906793954,10.211849
10.732197147959385,9.77341
10.733111463666189,10.331211
10.733597343615417,9.701515
10.733618147237546,9.830639
10.734278151713072,10.010261
10.734512662971078,10.287892
10.734580290714636,10.1869
10.734585360258603,10.02011
10.73566677652797,9.253965
10.737031735928255,9.841778
10.737337563225955,9.691824
10.738085685338786,9.16385
10.738492326389975,9.687204
10.738775119768645,9.658994
10.739458114351992,9.142666
10.740746118793338,9.840445
10.741985406797335,9.26462
10.742009522499117,9.26781
10.742073418480956,9.688831
10.742371650695986,9.763808
10.743706216740673,10.020802
10.744472447497401,9.122629
10.745799156127621,8.837975
10.746116645892101,9.207249
10.746331311032375,9.988146
10.746644823721503,9.258247
10.747124505716291,9.10951
10.747901505299902,9.904243
10.748308449944725,9.461304
10.748720629648894,8.912237
10.749227843755111,9.343452
10.749725354586314,9.212811
10.7505981650803,9.602337
10.750611167077306,8.816215
10.750741409862304,9.903889
10.750864885961366,9.466686
10.751157740146118,9.06635
10.751166062682234,8.76092
10.751597883719155,8.520318
10.752911837307073,9.277142
10.753412295011666,9.32384
10.753457546852381,9.886758
10.75407557941709,8.73858
10.754362805868872,9.008416
10.75488215746501,9.3781595
10.755490813264197,9.007326
10.755568079798364,9.294576
10.759406908349789,9.793884
10.7596610181332,9.365813
10.761065218374306,8.924149
10.76167683956871,8.914637
10.761742801243205,9.146184
10.762841692927017,8.306021
10.762999607684044,8.527957
10.763018944007984,8.949015
10.763479595566944,8.556563
10.763761277075062,9.213137
10.763970398213782,8.623657
10.76447139999301,9.776453
10.764612954187577,8.559677
10.765325544218609,8.956279
10.7654116008783,8.2069025
10.766274870219972,8.493502
10.76804702383615,9.379229
10.768960659349478,8.753742
10.77016359295243,8.860737
10.771410608107102,8.596746
10.771532200293205,8.425982
10.771846216277316,8.526604
10.7718532469744,8.047376
10.77194355029402,9.147332
10.772109634558456,8.771396
10.772470212469633,9.114254
10.773082384971616,9.726359
10.77318433847048,8.403926
10.774349843933578,9.679337
10.774697422802822,8.241575
10.774768137611323,8.607884
10.775604543283064,8.743904
10.776683220692783,8.945901
10.777278613073863,8.466594
10.777582125705496,8.778668
10.778701200434007,8.210295
10.779189696541955,9.576755
10.779475216044332,8.583152
10.780118788087565,8.5894
10.780249984285971,9.346236
10.780285223516003,8.321591
10.781322661948012,8.686794
10.781491518740745,8.796015
10.781910620794278,8.060393
10.782036580621707,8.799916
10.782207986890848,8.0549
10.782265982118016,8.404858
10.782875750089703,8.348072
10.783204034593533,8.291403
10.783214560177466,8.217216
10.783884751070207,8.117338
10.784437114563667,9.245661
10.78458046747904,8.613498
10.784696521059628,8.677217
10.784999258836324,8.332222
10.785163182973777,8.838186
10.785299079261957,8.935804
10.787434840616312,9.185186
10.788689353510597,8.496448
10.7893413235907,9.028279
10.789823013231347,8.4344635
10.79079498768189,9.000363
10.791141375909147,8.2259035
10.791896466132894,8.422598
10.792854014551725,8.064733
10.793137535457635,8.563304
10.793394258081978,8.84006
10.793582975675086,9.371787
10.793624082313073,8.328658
10.793699893203122,8.576572
10.793736122398599,8.914634
10.793824052882307,8.192627
10.793985171605643,8.820993
10.795472754179317,8.5331955
10.796024812532536,9.392402
10.797083369214272,8.191093
10.798537255088986,8.11979
10.79911927485048,9.229871
10.799386412305902,8.07675
10.799496005663064,8.12726
10.800586937055986,8.306145
10.80078155146633,8.368841
10.801161144417488,8.610487
10.80156415907181,8.567494
10.80161330281772,8.399488
10.801826516469035,9.189356
10.802316539902984,8.140619
10.802631614124468,8.289125
10.804015375584612,8.40723
10.80406280273871,9.217915
10.804174677659843,8.04559
10.804617622799649,8.356133
10.804941571542376,8.807704
10.805109201588742,9.148325
10.805395699134868,8.081666
10.80560223348302,9.017594
10.805909150440796,9.076564
10.806227361429947,9.121746
10.8063823689821,8.96403
10.807101003016554,8.508596
10.807127456810303,8.266797
10.808823043968943,9.11018
10.80967110982531,8.289991
10.809864254276489,8.539372
10.810162258681427,8.970779
10.81029542808604,9.116078
10.810484322294096,9.072765
10.810617440276381,8.186081
10.811317777097614,9.052496
10.811340340679722,9.041211
10.81363465684577,9.02941
10.813939658188035,8.984004
10.813950731461317,8.123138
10.814131429901918,8.087497
10.814488711862191,8.638795
10.815020082515014,8.426564
10.815901408762372,9.009027
10.816538063251187,8.496896
10.818027377038522,8.515006
10.818532664234654,8.947629
10.819195330728315,8.988304
10.81992631893941,8.982959
10.820504466290998,8.47843
10.821213323314588,8.953044
10.8224733374521,8.338535
10.822914746408642,8.8938875
10.823808650818751,8.678694
10.82386222019839,8.874906
10.82448846403744,8.279821
10.824632054304391,8.350965
10.82609400613061,8.109922
10.826401646503195,8.035707
10.826487172399437,8.031901
10.82655349352222,8.312155
10.826781187326917,8.735134
10.826919877590235,8.351449
10.827536501384547,8.102028
10.827892061245933,8.036953
10.828312566051707,8.705967
10.82839921419232,8.660234
10.828563249099592,8.01295
10.82885672376434,8.675823
10.829081265054182,8.135771
10.830435747284781,8.263743
10.831519435894958,8.61523
10.833977645245511,8.600492
10.835223957924509,8.029675
10.836350414566038,8.17802
10.837702617267531,8.374991
10.838298318996724,8.094111
10.838558557091437,8.555907
10.838887534151068,8.508071
10.839336212755041,8.503907
10.83983566516914,8.504833
10.840197996775052,8.490513
10.842118380705877,8.046676
10.842235774027944,8.472079
10.842429249864312,8.206542
10.842687376414771,8.451683
10.843434401847835,8.438684
10.843629579419744,8.414738
10.844681491941857,8.340782
10.845434611510308,8.307623
10.845867774139503,8.174313
10.845877059876877,8.235664
10.846230729159814,8.276331
10.846569530004766,8.13601
10.846598560269666,8.043115
10.848200179125332,8.072595
10.848281085029692,11.988277
10.848449092227039,11.626979
10.849514052108068,11.358946
10.849653190366682,11.152129
10.849752837658032,10.750742
10.851071204163734,10.608716
10.85123249480927,10.783185
10.851856592276693,10.535666
10.85281358516869,10.749979
10.853239839558515,10.743648
10.853544436527454,10.991721
10.854004846755334,10.519674
10.854565968244568,10.708518
10.857271201279783,10.02762
10.857358884041995,10.3719015
10.857554906684555,10.513317
10.858338113685553,10.057015
10.86027922010849,9.677265
10.86036423167348,10.2566395
10.861250716337299,10.051063
10.861458365323978,10.198278
10.86158914668161,9.84238
10.862374142046056,10.12426
10.862747636949976,9.49196
10.863039270679245,9.549559
10.863133505688262,8.906361
10.864068336566977,9.827084
10.864434446478086,9.9399605
10.864435031271544,9.981115
10.865903092908193,9.780017
10.866213375111105,10.1645355
10.866405692032561,10.134805
10.866983087458905,9.884045
10.868979863406535,9.206456
10.869120176747845,9.139181
10.870961781168546,10.017533
10.870965772494237,9.805985
10.871059208411403,9.964473
10.87117471037109,9.231662
10.872402855150888,8.910376
10.872461661755208,9.916042
10.872798682395626,9.351602
10.87300084303405,9.30843
10.873769422856858,9.359283
10.873919027842897,9.822256
10.874851058065396,9.681118
10.877114004530123,9.186635
10.878380426975653,9.75812
10.880065334495804,9.84351
10.881116227401451,9.924453
10.882731468317925,9.747087
10.883224616120255,9.068742
10.886810415989276,9.24422
10.887536346873354,9.323513
10.88779074785834,9.677429
10.888068893926414,8.938115
10.888197875188647,8.341328
10.889305038587018,9.394691
10.889618719075614,8.849461
10.889778449346116,9.2718315
10.890427878821273,8.836778
10.89104113732902,9.613244
10.891059406207674,9.655614
10.892135324234781,9.448989
10.894552517936885,9.135091
10.894652743277929,8.365473
10.894660224179749,8.473835
10.894807556097648,9.612757
10.896874004280365,8.503358
10.89696826953454,9.584774
10.897232118940693,9.182021
10.898918898988942,9.581161
10.899298616189203,8.913121
10.899920194215316,8.676141
10.901432820720824,8.520752
10.90146684453495,8.821216
10.902153731618272,9.080712
10.902608490379817,8.035499
10.903081842870481,8.253867
10.905557146383469,9.560557
10.90687039533598,9.296802
10.90688077502131,8.395809
10.907940355903673,8.576738
10.908308456595984,9.521651
10.909515238040703,8.939548
10.91002776273119,8.592738
10.910292969309682,8.604949
10.910347539512978,9.471653
10.910639929501201,8.782072
10.910974454402341,9.420147
10.913817384011251,8.902463
10.914948777909308,8.3602085
10.915217909343454,8.578369
10.91640455752152,8.171051
10.916580149051306,9.065083
10.916734191692996,8.400317
10.917297339574391,8.568855
10.920348414206604,9.378436
10.921464041782171,9.472332
10.921653783962174,9.468618
10.921750436002416,9.164608
10.923653898988642,8.033272
10.923655867092837,8.936661
10.923952110827244,8.1668625
10.923979753819593,8.202938
10.924579053791428,8.56715
10.925331492390455,9.428896
10.925718740404465,9.434515
10.926970332616651,8.387675
10.926987548813592,8.014063
10.927782114483785,9.207981
10.928341978919676,9.27225
10.928684331756692,8.585127
10.928709693836003,8.307655
10.928815377237509,8.069444
10.929044233756615,8.874147
10.92931427044685,8.682115
10.930542464798947,8.628013
10.932231695623042,9.013832
10.934553881501662,8.833844
10.93510107811921,9.00576
10.936156155289707,9.309998
10.936449658739278,8.991101
10.936687968850471,8.413828
10.937563702875705,8.3600025
10.938290014523808,8.126736
10.939590977653415,8.139271
10.940278166913178,8.598262
10.941021528265109,8.702561
10.941476310124997,8.562972
10.942532257780485,8.143487
10.943299294329416,8.288134
10.944363681619777,8.236883
10.944994443605127,8.262877
10.945027996072612,8.985034
10.946380390976419,8.051386
10.946425491736376,8.124528
10.947020631901806,9.237564
10.94751402791344,8.315256
10.94761444027482,9.16081
10.947958687702608,8.11926
10.948413289685337,9.020499
10.949702240146554,8.261176
10.950699086385987,9.203437
10.952933940735871,9.152946
10.953538096829101,8.128429
10.954083311384707,8.8121195
10.955158234808799,8.071708
10.955267095748841,8.932962
10.955467766237312,8.280817
10.957260633829591,8.509015
10.958607068806543,8.4192
10.959889162046254,8.084724
10.96152340295175,9.099392
10.962561629722284,8.51875
10.962711491920336,9.001652
10.962742504071553,8.149256
10.962773414087355,9.106184
10.962875255017117,9.110876
10.962956930303314,8.314004
10.965078327850376,8.193879
10.965091016731003,8.587012
10.965783307179274,8.309383
10.965957852420676,8.858853
10.969857447261504,8.260109
10.971442821709136,8.690283
10.971465152871254,9.028521
10.972916498594001,9.068316
10.973951701181738,8.469045
10.97414801141295,8.973052
10.974653841918201,8.28103
10.974737349908485,8.171506
10.975767321354677,8.83586
10.977209668303919,8.170014
10.97782244235527,8.990014
10.980179085371354,8.546743
10.980338600779232,8.9807625
10.980676953115307,9.002091
10.981256769820833,8.89968
10.981366717658206,8.923108
10.982842523358315,8.325425
10.983192277960883,8.019569
10.983950806526956,8.836363
10.984185548152777,8.503557
10.984967822488539,8.238358
10.986720913562532,8.366451
10.987311073956818,8.116569
10.988234266970043,8.149118
10.988573807425619,8.491821
10.990758415857911,8.686261
10.991722305336538,8.011022
10.993004980271929,8.062539
10.994115242918179,8.422451
10.99659247471645,8.300111
10.996771238657608,8.218303
10.99681269226256,8.014687
10.997001708728783,8.32806
10.997185596760252,8.759224
10.997288478533287,8.316583
10.999225753210125,8.760625
10.999333909074542,8.180737
10.99985024833755,8.0202
11.002639662999442,8.715952
11.003476802682009,8.512407
11.004515146725602,8.207971
11.00555699027296,8.28163
11.007839193425571,8.627343
11.008518767399837,8.634925
11.00901822927034,8.62287
11.009086583078455,8.327688
11.010056149474611,8.555201
11.010684782326356,8.292798
11.011554412013162,8.146322
11.014005159310827,8.561453
11.016656801804341,8.011833
11.017365467148963,8.360648
11.017407703025416,8.326051
11.018071892981931,8.218967
11.01834722563993,8.065601
11.01854883594798,8.102089
11.01927369532689,8.248352
11.019295978618533,8.206079
11.020185965488977,8.036721
11.020716413638887,8.012994
11.020869495471967,10.784699
11.020980928885944,10.958661
11.021008280326045,10.988966
11.022048801536412,10.84414
11.023558827147948,10.643937
11.023693310602878,10.165818
11.024335072587375,10.087351
11.025549179304072,10.377677
11.025760698762888,10.1040745
11.025969667558401,10.493914
11.026840406215495,10.490246
11.02706876224293,10.404915
11.02767578671783,10.387647
11.02891335339204,9.344321
11.031434350078381,10.200373
11.032807674309247,10.136369
11.033354929690871,10.214414
11.034752315386724,10.292938
11.035843564920425,9.560551
11.035876864115838,9.336975
11.036373571807738,10.03238
11.036731129704675,9.910753
11.036954962892695,9.640432
11.038715789628387,10.14311
11.0388363799857,9.84715
11.038838308935638,9.576575
11.039159178111767,9.201461
11.040604617686972,9.272155
11.041624895378888,9.115171
11.041909515672376,9.927198
11.042747464744302,9.654981
11.04398128056988,8.718975
11.044645827765073,9.21336
11.045746978666779,9.4819765
11.047996865161885,8.80221
11.0480811638685,9.600454
11.048085296273966,9.789319
11.048654070865545,9.254372
11.051439683078723,8.902914
11.052639091201822,9.846013
11.053881024208277,9.651512
